msg_length,num_links,has_phone_num,money_mention,urgency_words,all_caps_ratio,exclamation_count,suspicious_keywords,sender_known,reply_requested,label
75.107315,0.23941728,0.19815192,0.9240803,0.62495255,0.8079163,3.072547,4.0897145,-0.07130696,-0.17228937,1.0
76.82006,1.4061074,1.0,-0.0033484115,3.8349319,0.71793526,0.9311883,2.058761,1.2646161,-0.027848378,1.0
39.326595,1.3423182,0.12687942,1.2689188,2.214137,1.1307056,1.2024717,5.282139,0.1330105,-0.20742892,1.0
60.790977,1.5697008,0.0,0.0030921185,-0.13469468,0.33351398,1.3165085,1.9439789,1.0729043,0.30872622,0.0
75.89884,1.0318848,1.0,0.124674514,-0.0026883287,0.42813045,-0.08935306,0.9506371,0.8934058,0.6296787,0.0
113.438225,0.5581177,0.46012834,0.15742886,4.8148417,0.31654555,4.017982,2.3487036,0.21001813,1.3716844,1.0
122.68418,0.16341496,0.0,1.0704412,4.8201323,0.13122168,4.836973,2.1993556,1.2977277,1.2482346,1.0
98.69171,-0.12850294,1.0,-0.16545415,0.95161223,0.27242947,2.231562,1.7880971,1.1107885,0.13323164,0.0
41.52359,-0.1995441,0.0,1.5473318,0.16979082,0.102540724,-0.102228746,-0.12152167,-0.04599755,0.32422733,0.0
28.970377,1.8062373,1.0,0.022395672,2.9730453,0.46285746,4.023715,1.9139338,0.3072602,0.79925317,1.0
66.29977,0.25414175,0.18066165,0.15315808,0.8370104,0.25047374,3.0442405,0.69231683,1.2726967,0.026571237,0.0
84.137314,0.4998695,0.9714471,-0.072793625,0.321659,0.28412238,0.2250901,0.93881446,0.7481757,0.92585063,0.0
83.302345,1.6198218,1.0,1.0396751,3.0240881,0.8598424,0.15896623,2.144403,-0.0404936,-0.18383163,1.0
164.35278,-0.06325172,1.0,-0.14476828,0.96444327,0.117169805,0.76244885,0.98902524,1.0081143,0.20611414,0.0
70.688156,1.6013098,0.0995235,0.49071637,0.23767292,0.631218,0.7128697,1.0651633,-0.1538367,1.0119741,0.0
104.71382,0.6105223,1.0,1.0313132,0.9369941,0.42893645,3.2103047,0.8748439,0.10970296,1.0620403,1.0
84.26984,-0.11996249,1.0,-0.16136047,0.4653711,0.93322873,2.7018187,3.173165,0.11581113,1.3841125,0.0
143.24321,0.007859885,0.0,-0.033732228,-0.29469788,0.34426916,1.1659735,2.2516837,1.1251976,0.1300685,0.0
125.39141,2.0984838,0.7915041,1.1019151,1.9496862,0.69189435,4.1900806,5.2404923,-0.16166689,1.1954172,1.0
108.99004,0.03615503,0.0,0.047427412,-0.08831859,0.6268596,-0.2276524,0.111728095,0.09017989,-0.04415264,0.0
69.51272,0.05307406,0.0,0.27608702,-0.20879196,0.22728428,0.11085785,0.7500379,1.1737423,0.9486857,0.0
139.4208,0.4992412,1.0,0.074832015,0.16238935,0.30035865,0.8932283,1.9396977,0.97390574,0.39745703,0.0
165.15187,0.4557038,0.0,0.92121077,-0.40957135,0.5787002,2.9738302,0.14477968,0.9925391,0.18475609,0.0
64.70074,1.0117173,0.98579085,0.75995237,3.3285742,0.2816353,3.014569,1.7295246,0.3664304,1.2853374,1.0
78.58193,0.3686366,1.0,1.0468075,1.9089707,0.34184682,1.3488357,6.050522,0.011796938,1.2397496,1.0
113.2417,0.5311241,1.0,1.1744283,2.0003614,0.9081436,1.7739412,2.0630653,0.25313503,0.83817685,1.0
183.97264,0.13168743,0.0,0.23118591,-0.15961535,0.06737569,2.0611072,1.1893692,0.033086576,0.13149054,0.0
27.391478,0.660957,0.19840263,-0.119987994,1.0677029,0.304773,1.1500545,-0.4542089,-0.008086731,1.046524,0.0
84.03815,1.1819458,1.0,-0.39425477,0.082877055,0.14337547,1.0378727,0.9590172,-0.4022618,0.93568516,1.0
193.99231,-0.06385495,0.0,0.010373069,-0.13312764,0.12521313,1.2141049,0.67388207,0.14462966,-0.017479854,0.0
155.01433,0.90637237,0.0,0.7939032,1.0927548,0.20961629,1.7431095,0.15942918,0.09662401,0.38942537,0.0
126.6351,-0.17876297,0.12408942,0.08664527,1.0783647,0.032327514,0.24678914,0.12578955,-0.1511306,-0.012003743,0.0
101.4118,0.44963443,1.0,-0.13228421,1.9977463,0.5929928,2.0413742,2.3348255,-0.3441486,0.54445565,1.0
129.95712,1.5088284,0.70898736,1.0262702,5.7141027,0.27865526,1.0612597,1.9744312,0.258869,0.9831596,1.0
98.0972,1.3444104,1.0,-0.017739723,0.9039841,0.47123727,0.26855588,3.2701666,-0.057229966,0.6378009,1.0
82.14724,2.5169666,0.6339649,0.043404512,0.128042,0.57730675,0.24208945,5.842681,-0.40155503,0.6785189,1.0
62.026306,0.17154554,1.0,1.4283602,2.1228416,0.21772528,2.2459788,3.7708952,-0.17754434,1.0969334,1.0
65.727455,-0.1483817,0.0,0.3790561,-0.04021222,0.022212945,0.05381846,1.3041517,0.022367334,0.29340655,0.0
56.132267,0.60947704,1.0,-0.3395593,0.8496693,0.5461807,-0.40580884,0.031007636,1.0196152,0.9472505,0.0
58.896057,0.61732733,0.0,-0.19891952,0.20073521,0.0009117159,0.87361234,-0.114870965,0.15096015,-0.07790652,0.0
78.78316,0.87251973,0.21562585,0.94171494,3.0202575,0.56834364,1.9465297,2.3711953,-0.044896625,0.7841689,1.0
54.798748,0.9137155,0.0,1.3198532,2.8256843,0.85735637,2.1672118,0.53872675,-0.0018152043,1.2385961,1.0
147.89017,0.031741843,0.0,0.72974914,-0.006490372,0.42240995,-0.307631,1.1094471,1.0745589,0.22202146,0.0
125.13509,1.0161654,0.7491639,0.91859525,1.6992141,0.7032392,2.3171966,2.6364,0.43629634,1.0586265,1.0
162.67047,1.1701138,1.0,1.1328989,1.2006359,0.6296757,0.90432954,1.9959826,0.040540252,1.2633837,1.0
128.88577,-0.25293353,0.042984255,-0.16235697,0.25281635,-0.060724087,0.10439001,0.21104813,1.2433847,0.3949164,1.0
104.43741,-0.05795192,1.0,0.09708601,-0.04793692,0.055858586,2.0392113,-0.016424026,0.15793298,-0.23287433,0.0
64.537056,0.53495455,0.046977,1.2900239,2.8454685,0.29868388,2.982824,4.4522586,-0.28158832,-0.6361499,1.0
150.61858,0.42393008,1.0,0.8341621,0.22165148,0.4784319,1.2852845,2.2702346,0.7461487,-0.14172332,0.0
55.59158,0.7664668,1.0,0.22134054,2.7019181,0.5034166,0.8091796,0.7965751,0.27960607,-0.05525199,0.0
163.21797,1.2424314,0.41230425,0.94359624,-0.101340786,0.016780665,1.2415109,1.9753797,0.26051742,0.99439436,1.0
92.92361,-0.093890615,0.0484536,-0.19620165,2.1171563,0.36761788,0.23920535,1.0913091,0.3439583,0.970127,1.0
153.18535,-0.06997676,1.0,-0.19975804,1.8557361,0.46079895,0.46941912,1.4162232,1.2661504,1.0483627,1.0
72.50245,-0.31757066,1.0,0.01529933,1.9252697,1.1086828,2.119408,0.86360216,1.0575567,1.0860782,1.0
212.4404,0.51803786,0.42476568,1.118728,2.0204492,-0.21338186,0.17416994,1.9377223,1.0286218,0.050668173,0.0
86.138824,1.5730165,1.0,0.11167765,3.529494,0.16860244,2.2000313,5.1603613,-0.25193393,-0.21061099,1.0
88.28983,0.21877812,1.0,0.731735,0.98619616,0.51331335,1.9477537,-0.34528327,-0.41972733,0.43530077,0.0
182.818,0.5316077,0.0,-0.50565135,3.3498716,0.54145426,0.9842324,3.6557171,1.2635858,1.1222394,1.0
94.35355,0.058740973,0.15762264,-0.2963727,0.15145294,0.09416973,0.84708,0.048429843,1.5166322,0.8142421,0.0
120.41869,-0.019203072,0.4927047,0.4291632,0.5192486,0.67601913,-0.29297873,-0.11151373,0.6995534,0.40506476,0.0
105.296524,0.41877547,0.7596571,0.85945,1.7391163,0.5303232,3.0991814,2.6904902,0.43343076,0.93091613,1.0
49.27557,0.63115,0.32834828,1.3284279,2.8898137,0.033019073,2.0333958,3.0431042,1.0589044,0.8868024,1.0
214.5178,0.13331877,1.0,-0.119593546,-0.1401083,0.2962026,-0.106726676,2.6093917,0.6573194,0.56865,0.0
125.311935,0.028655814,1.0,0.06317045,2.0806112,0.1977337,0.82274055,1.0748762,0.98002666,-0.5518132,0.0
138.53596,0.08256414,0.0,0.09183494,0.88978773,0.3938327,-0.3400495,0.5047599,-0.23484617,-0.16163749,0.0
163.42883,2.1664884,1.0,-0.22993529,1.7880561,0.039398156,4.0418606,1.6467085,0.18583134,0.67437065,0.0
119.54573,0.6157768,0.0,-0.097371966,0.99704516,0.33881557,-0.014725698,1.2205071,0.9646673,-0.11614499,0.0
112.75518,-0.052873086,0.45946214,-0.06794841,-0.3470148,0.8551153,0.6780996,-0.17196348,1.0646423,0.20341717,0.0
115.31422,-0.04950347,1.0,0.95098865,2.1516588,0.26436228,0.0741269,3.2372117,-0.07712784,1.0695921,1.0
137.5955,0.40983754,1.0,0.038779262,1.9384751,0.08567367,0.71365637,2.0903032,-0.25706428,0.19886054,0.0
134.69531,0.8361096,0.13888103,1.0671701,1.4705154,0.60377365,1.1476706,1.239218,1.0625468,-0.14969447,1.0
107.50148,1.6033553,0.18328325,1.0034482,6.1358833,0.49648246,0.23553957,2.8442411,-0.28148156,0.94485825,1.0
69.12604,0.5502872,1.0,0.33205086,-0.19164965,0.13339677,1.0365231,0.0015160833,0.00090753986,0.7873544,0.0
68.01921,-0.12896036,1.0,0.13430512,-0.22664644,0.15984078,0.6703805,2.3570933,-0.008440177,-0.20482966,0.0
80.262436,0.38404208,1.0,1.2427949,1.8892032,1.0909032,0.6031125,2.3011334,1.2898449,0.8463381,1.0
113.201675,1.0518007,0.0,1.2065969,0.2615299,0.6570096,0.9061129,0.117925435,0.22027919,0.40596893,1.0
228.76704,0.87259686,0.6346725,-0.09946525,1.2515664,0.37743095,0.5611382,0.03773196,-0.064281024,0.41691658,0.0
189.98956,-0.065146014,0.0,-0.079654425,0.72457176,-0.22171097,0.33317667,1.3791021,1.0036273,1.2678094,0.0
120.1762,0.42668924,0.0,0.83697015,2.010491,0.2694907,1.0328544,1.9999584,0.111280814,1.0009776,1.0
42.32296,0.4469671,0.3622529,0.015431631,-0.028336076,0.42528477,-0.27989566,1.0283282,0.9428714,1.0219325,0.0
78.346756,0.49311775,0.21678245,0.7984465,2.4811656,0.6980306,3.0887105,0.8112713,-0.012355497,1.2261566,1.0
122.489204,0.90099204,1.0,-0.31874222,0.11033741,0.2921806,1.0451742,0.7331634,1.1673234,0.70469415,0.0
167.1206,-0.117116496,0.0,-0.15189494,1.6030655,0.42606503,-0.25047395,2.2280195,0.70522684,1.0283507,0.0
176.19252,-0.101128444,1.0,-0.40448245,2.701158,0.007947698,1.187439,0.3400362,-0.065463826,-0.11342776,0.0
112.867096,1.7298647,0.70336294,0.9866844,3.293799,0.41006836,0.9453389,2.7772865,0.039270326,1.1305234,1.0
22.582014,1.9231423,1.0,1.3129929,0.9413022,0.411595,-0.18178779,3.071385,0.21668966,1.2502128,1.0
160.531,0.37320843,0.56471413,-0.6430075,0.8839538,-0.21333389,-0.09684431,0.12821029,1.3289878,0.09725343,0.0
142.93669,-0.18780687,1.0,0.35082677,1.6701111,0.22405358,0.0036281245,0.70810825,0.7805687,-0.09714632,0.0
105.26876,0.38103163,0.0,0.7605042,-0.1062878,0.5914627,-0.0803955,-0.12122553,0.8015358,0.5201158,0.0
61.433743,0.48923627,0.0,0.06408028,0.012547779,0.4962934,0.21093518,2.8457167,0.74550295,0.28364432,0.0
60.091454,1.145097,1.0,1.0956892,0.5122811,0.5551341,0.90875494,3.8195405,1.0599715,0.6925761,1.0
160.87126,-0.0060576643,0.3786947,-0.31631562,0.9025943,-0.08586299,0.66230536,0.53076065,0.72057027,0.101905175,0.0
105.01971,1.0247998,0.0,0.24909645,2.0902185,0.8758537,2.9979804,2.9178433,1.2885331,-0.00940313,1.0
87.376785,-0.08400268,0.9205496,0.78094155,1.7366606,0.8512073,2.0847552,5.548283,0.42013556,1.2599053,1.0
168.38986,1.074616,0.022309892,-0.63192534,0.7920186,0.103556566,1.2450272,0.86104864,0.83872867,0.099703975,0.0
91.23199,2.279162,0.9895493,1.0107896,6.0665,0.44356436,2.6515846,5.376077,0.020069558,0.6141544,1.0
88.054375,0.5260481,0.21337442,0.31723005,1.114652,0.2506436,2.8446598,0.38112974,0.99463093,0.39833352,0.0
71.60035,1.403563,1.0,-0.1192298,-0.34655046,0.6512093,1.0753064,5.1332707,0.81118774,0.9922715,1.0
110.47231,-0.12535001,0.13931054,-0.5371315,1.971114,0.4023314,2.056628,4.048927,1.0445232,1.1546705,1.0
183.62032,-0.042171724,0.28303677,1.0765586,1.9164196,0.0373601,0.99323803,3.2738554,1.0274857,0.16039044,0.0
76.29083,1.1486075,1.0,1.2627481,2.104497,0.5457387,-0.3114918,6.9889007,-0.52150327,0.0024022597,1.0
26.023611,0.42063868,0.0,-0.111293085,4.0086164,0.4209566,-0.18251128,2.3747945,0.7354491,1.119503,0.0
191.23389,0.15534054,0.011122812,0.21883555,0.7041609,1.0014756,0.95826274,0.40736035,1.1299286,0.78288937,1.0
54.577564,0.14282082,0.11690299,-0.214054,-0.08019385,-0.1539075,0.16121452,2.5107856,0.6583263,0.12667534,0.0
70.99883,0.5792386,0.7303762,1.158362,0.87701017,0.30797133,1.0525093,3.4065418,-0.33428374,-0.25819057,1.0
130.39612,0.9104351,0.7571875,0.6153476,6.164438,0.68719894,0.21441387,0.5964582,-0.22783673,0.8618899,1.0
152.98325,-0.06987457,0.8160437,-0.47882617,0.7115886,0.4683726,-0.06168119,0.05699733,0.9776811,0.4296992,0.0
135.44936,1.4458089,0.0,0.20102975,1.8140264,0.79493874,0.99747026,0.3372519,1.0828015,0.99044424,0.0
111.663826,0.042187184,0.0,0.1116898,-0.065539315,0.2937489,-0.32752186,0.22606346,1.6073784,0.7393191,0.0
68.26634,0.5496204,0.65002036,-0.1296783,2.883546,0.3252231,4.15751,4.16454,0.33062723,0.5273327,1.0
115.925606,1.2032171,1.0,-0.23300774,0.74009675,0.29551694,1.5435101,3.7017353,0.08001183,-0.37004825,1.0
104.22549,1.3914624,0.0,1.3062372,1.1124208,0.3402178,0.8570542,1.6554979,0.95581436,0.593916,1.0
177.3494,0.3479832,1.0,-0.40860638,1.1010665,0.4090955,-0.07990501,0.3021725,0.9647243,-0.27623418,0.0
110.10877,1.0221606,0.0,0.045826133,1.8138825,1.0889059,0.5939183,0.33275178,1.1026875,1.0181124,1.0
105.725685,-0.0381674,0.0,0.14470291,0.58316785,0.34129143,-0.20265941,-0.03203472,1.1223625,0.74638873,0.0
95.77692,-0.13707271,0.35917404,-0.26727355,-0.13578595,0.23118578,0.22358307,1.9785937,0.42836356,0.3098965,0.0
177.34982,1.1735,0.6252956,-0.17543022,-0.36995816,0.37847334,0.18647863,-0.31925738,-0.17958656,-0.054349657,1.0
22.004154,0.9140741,1.0,1.039031,2.0676568,0.31384817,1.1050287,3.1099026,0.6997202,1.0958824,1.0
45.200344,-0.07527159,1.0,0.6126345,2.2393973,0.6261886,3.5344782,2.5873702,0.5449654,1.185007,1.0
228.84045,0.5608924,0.04894847,0.15045252,0.8065886,0.3718994,-0.16770639,1.5074042,0.9894082,-0.36726305,0.0
67.627075,-0.1172968,0.0,-0.08504013,0.014351024,0.38107672,1.7121532,0.46898028,-0.10125707,1.3139085,0.0
137.59375,1.0165199,0.0,0.12927128,0.44117957,0.15622912,0.5832085,-0.16969034,1.1312366,0.13905403,0.0
72.44585,-0.1497482,1.0,0.8167096,2.2702703,0.89732,1.8198724,1.9744326,1.0080624,-0.08617624,1.0
207.86436,0.48862913,1.0,-0.05275581,1.232518,0.53826475,-0.33245212,0.07631446,0.3125337,0.13725343,0.0
224.59497,-0.28763252,0.0,0.5361708,0.26448622,-0.009790657,-0.32450667,0.4861535,0.86773115,1.4163746,0.0
119.694275,1.1020653,0.0,1.2863805,-0.19646674,0.4836324,1.1977023,1.8709277,0.019919835,-0.10800262,1.0
91.96169,0.29417515,0.0,0.009418792,-0.114145726,-0.21468325,1.1025555,0.54923975,0.8506599,-0.20088112,0.0
88.48115,-0.034965854,1.0,0.011942926,-0.18864042,0.8450071,0.43652102,3.7127907,-0.019165844,1.2167709,1.0
92.11883,-0.09873724,0.19335255,0.1394649,2.4242654,0.20613,-0.026779143,1.8555511,0.80403334,-0.08024267,0.0
35.321064,1.1946002,0.0,1.2747574,2.770644,0.659036,3.7460392,2.5948942,0.72490805,0.74072886,1.0
90.611305,1.6372166,0.0,0.76143533,1.0779357,-0.029610805,1.1207741,6.0284715,0.7375308,0.93311137,1.0
212.0727,0.06032689,0.0,1.1657568,-0.45735356,0.3717762,1.0578935,2.1080225,1.0455285,0.34973982,0.0
122.05149,-0.13169682,0.0,1.0722252,0.42716396,0.05571051,1.3029791,0.9807653,1.0249283,1.2214376,0.0
213.63051,-0.17475465,0.0,-0.065968715,0.15831329,-0.054256342,1.790442,0.9993748,-0.27336392,-0.26826358,0.0
87.81913,1.6680278,1.0,0.7913454,2.6020312,0.68940204,1.9165598,3.8487496,-0.17750527,0.8545016,1.0
60.66684,0.4310184,1.0,-0.66226554,2.1352205,0.053190466,2.0040593,3.5922747,1.035182,0.7780608,1.0
97.86557,0.6163435,0.0,0.14116852,4.0763507,0.92552763,2.7920833,1.003251,0.8174384,0.9066006,1.0
154.09596,0.08712887,0.0,0.648872,0.06721586,0.078205176,-0.051779706,2.0516248,1.0364636,0.93077916,0.0
99.33061,0.90546423,1.0,0.04487928,0.018094497,0.9081556,2.6021612,2.7215433,-0.0224906,0.88259387,1.0
191.61461,0.034550007,0.8214683,0.21986768,0.6824795,0.0334587,0.52707857,3.1592264,1.2727166,0.90976703,0.0
137.75967,1.9457977,0.67854714,0.2831327,3.2795916,0.33277902,3.2894578,3.2849846,0.063566424,1.4861008,1.0
95.3139,-0.08017778,0.39906543,-0.31478462,1.747494,0.2975683,0.0021450312,1.1529968,0.63907105,0.18286288,0.0
190.30026,0.152909,0.6756539,-0.38256395,0.9879794,-0.047087356,-0.29189897,3.0477993,0.12528573,-0.066438526,0.0
211.04248,0.9903712,0.25666612,0.8628915,0.13460271,-0.110220686,0.089911096,-0.030154487,1.1128136,0.7266911,0.0
101.94605,0.4293217,1.0,-0.34166396,0.8492775,0.5216499,-0.14643824,-0.08015885,1.0904949,1.1327988,0.0
121.641464,0.036196772,0.0,1.195831,-0.25563192,0.20839588,-0.07945387,1.0640196,1.5694392,-0.064917535,0.0
139.66705,0.4995007,0.17697634,1.3880858,-0.009360078,0.5727466,0.78376323,1.543068,1.0915296,0.029838193,0.0
96.35722,0.71136993,0.83241045,-0.35670835,-0.19380577,0.10352722,1.7681465,1.2742504,1.0661943,-0.05773829,0.0
146.50365,-0.13840674,0.0,-0.26050153,0.9320569,0.39349893,-0.049286366,-0.075408615,1.085373,0.20223397,0.0
64.91505,0.85390246,0.0774861,0.35489362,3.0041237,0.8049764,1.209811,4.1995225,0.82555455,0.8313302,1.0
116.71152,0.38108337,1.0,-0.0819022,5.633366,0.7054311,0.43932846,6.3014336,-0.09157368,1.0975373,1.0
161.1354,0.6873659,0.085123025,1.0341234,1.3051181,0.84312695,1.0221893,1.1121504,-0.2315538,-0.30477938,0.0
72.34614,0.118878275,1.0,0.46079868,0.61956406,0.030392136,1.0314804,1.9315926,-0.37215847,0.73846054,0.0
120.50142,-0.06296202,1.0,1.4290792,3.0622468,0.22830822,0.118278325,0.90385455,-0.22515778,0.2686046,1.0
99.08855,-0.20041683,0.50724334,-0.23258822,-0.13002844,0.5122696,0.79365003,0.6926467,1.0826881,1.113131,0.0
135.31863,0.35849345,0.0,0.99512565,0.07908906,0.32024994,-0.054570973,2.2536583,0.40262482,0.15639757,0.0
124.88836,0.46148673,0.55843717,0.9455813,3.080513,0.61829674,1.2327142,3.9669008,-0.06608208,0.92549366,1.0
135.61642,0.9529702,1.0,0.31705537,3.9923284,0.746,1.8435931,0.6985458,0.0044345716,1.3568234,1.0
84.23949,0.07369546,0.56571674,0.84566975,0.31589895,0.053664003,0.289845,0.68991834,1.0548583,1.2850631,1.0
81.782646,0.88800067,0.0,-0.27950147,1.5709678,0.3534326,1.0772598,0.18897459,1.1541114,0.6207901,0.0
102.46761,0.60130054,0.081750534,-0.49572432,2.2059288,0.39684257,0.35654563,2.4120073,1.1972908,-0.5662555,0.0
145.44788,0.41890022,0.20162554,0.71739763,3.0821362,0.26372465,0.024522204,1.4477031,-0.3468595,1.079886,1.0
91.36563,0.36202434,1.0,1.4371498,3.0217254,0.47698873,1.1499598,3.1280184,0.13362181,1.0402349,1.0
61.550983,0.052246705,0.08834116,0.9487778,1.371007,0.81891215,2.1568341,2.8098042,-0.15787396,1.2938912,1.0
39.344635,0.50471836,0.94352365,0.10444351,0.6836392,0.4647402,0.791364,4.0740433,-0.06767053,0.8542913,1.0
72.150345,1.0266756,0.38065717,-0.20427221,2.0923922,0.22311288,1.2522023,3.8979523,-0.08779623,-0.25208822,1.0
111.50287,0.65762365,1.0,0.7579348,1.8321333,-0.20043366,3.3570168,3.063564,0.2352624,1.2223192,1.0
171.7844,-0.07512102,0.0,0.23582546,1.0995181,0.380801,1.362334,0.62990123,0.75129133,-0.47624442,0.0
128.77261,0.52436876,0.30055544,0.14789128,0.9794282,0.19795744,1.2376488,0.7179546,0.07385102,1.2202121,0.0
112.942604,0.07663702,1.0,-0.46364895,1.4157443,0.92342734,0.16911767,2.9784355,-0.47744966,0.040921398,0.0
112.58512,0.6281869,1.0,1.323882,2.035633,0.6684238,-0.080863155,3.437519,0.3156588,0.17444961,1.0
116.018105,-0.08182157,0.0,1.2861123,1.9357938,0.7828221,2.4959183,1.1030196,0.2504751,1.1329986,1.0
168.49318,-0.0016602601,0.0,0.16973345,0.88462317,0.38518763,0.23858204,0.9326475,-0.08339296,0.07770426,1.0
160.82974,-0.22359659,1.0,-0.09435939,1.4245831,0.74003625,0.071220174,2.2166216,0.9681088,1.0478622,0.0
101.53668,0.4906413,0.0,1.1545769,1.8368183,1.1208698,2.514769,2.417918,-0.1199939,1.1046433,1.0
88.716484,0.39648017,1.0,0.06052158,2.9226046,0.36861563,1.2433692,3.0478048,0.47995025,0.7614686,1.0
206.55797,-0.029942498,0.989985,0.09404624,0.9004684,0.33555362,0.08837677,-0.00018186956,0.9789877,-0.09277861,1.0
90.291,0.56724924,1.0,0.88446516,0.98318887,0.6386968,1.1569059,5.0348945,-0.05802186,-0.25038686,1.0
95.45062,1.9343219,1.0,1.0856196,1.2497321,0.99405396,3.146194,0.016705247,1.2303963,0.12466594,1.0
52.676544,0.9374658,1.0,-0.23869945,2.5585659,0.73610115,1.911661,6.197492,-0.16842599,-0.07413398,0.0
152.84111,1.1876686,0.0,1.41285,2.905648,0.59218615,-0.04490582,2.3809192,0.1423698,1.1279535,1.0
49.672993,0.8749235,1.0,0.8783803,2.1150136,0.7546743,0.7951906,2.0328524,0.046784006,-0.031388883,1.0
188.79497,0.0731616,0.0,0.03573594,3.073331,0.17781638,0.26461485,0.9362522,0.8018069,0.9962664,0.0
64.31591,2.1609623,0.0,1.0416808,4.031193,0.55472964,0.16541529,0.17983101,-0.17494741,-0.16913763,1.0
67.342026,-0.14911768,0.5459751,-0.119380414,0.82653844,0.2316426,-0.08148862,1.0146499,0.53182465,-0.46344727,0.0
84.90044,1.4694457,0.0,0.8838093,3.098835,0.7432154,4.103595,5.0680714,-0.073597796,0.23567174,1.0
37.003143,0.49113938,0.07613066,0.8725441,2.6152809,0.46354988,0.95734274,4.2531047,0.2509052,0.5860971,1.0
126.526535,0.58699363,0.0,0.7596354,0.7945433,-0.14672647,1.2697984,-0.04425429,1.1675104,0.04374035,0.0
139.3967,0.9495429,1.0,1.3035533,1.3274488,0.67536175,3.0539572,5.063733,1.1601354,1.1411669,1.0
69.756454,-0.06772313,0.18672371,0.06471183,0.7083585,0.6371443,1.0129786,2.3855863,0.92570454,0.33467823,0.0
12.89477,-0.07359896,0.0,1.0386391,0.20445263,0.26524198,0.3435738,0.8993764,0.7178918,-0.17952189,0.0
102.8378,0.10530961,1.0,-0.25322095,0.018708013,0.5375826,0.237772,0.30518052,-0.21997389,0.9960059,0.0
80.40397,0.54646194,0.0,-0.316387,0.08884178,0.102228284,1.3504038,-0.32897907,0.6837638,0.2786731,0.0
61.75887,0.8341954,1.0,1.0015966,0.6269775,0.7891699,1.7630287,6.1262584,-0.12188958,0.7898469,1.0
156.54933,1.189295,0.0,0.5959401,3.022827,0.46555805,2.2075698,5.0898786,0.31238902,0.82516295,1.0
189.6889,0.22379875,1.0,0.1098015,-0.17864555,0.330424,0.8042722,0.55534655,0.9554313,-0.5182406,0.0
64.66281,0.63620293,1.0,1.3516473,0.7824718,0.75412923,0.8553276,5.102756,-0.39865962,0.94814384,1.0
